"'data_estimativa'";"data_pagamento";"base_de_calculo";"perc_transmitido";"'finalidade_construcao'";"'logradouro'";"n_endereco";"n_unidade";"'complemento_endereco'";"'bairro'";"cep";"area_total_terreno";"area_constr_total";"area_constr_privativa";"ano_construcao";"'n_matricula_reg_imoveis'";"'n_zona_reg_imoveis'";"'situacao'"
"'2018-12-13'";"2018-12-13 00:00:00";"75000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'av conde da boa vista'";"514""";"";"'apto 1002 edf pasteur'";"'Boa Vista'";"";"450,0";"55,0";"55,0";"1972""";"''";"''";"'CONCLUIDO'"
"'2018-09-12'";"2018-09-12 00:00:00";"4778873.00";"100.00";"'Instituição Financeira'";"'av conde da boa vista'";"532""";"";"''";"'Boa Vista'";"";"939,85";"2075,67";"2075,67";"1986""";"''";"''";"'CONCLUIDO'"
"'2018-02-23'";"2018-02-23 00:00:00";"80000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua gervasio pires'";"356""";"";"'apto 0203 edf carolina'";"'Boa Vista'";"";"215,08";"41,46";"41,46";"1971""";"''";"''";"'CONCLUIDO'"
"'2018-10-09'";"2018-10-09 00:00:00";"8100000.00";"100.00";"'Edificação Especial'";"'av conde da boa vista'";"767""";"";"''";"'Boa Vista'";"";"1663,64";"2388,53";"2388,53";"1991""";"''";"''";"'CONCLUIDO'"
"'2018-01-30'";"2018-01-30 00:00:00";"140000.00";"100.00";"'Sala > 4 Pavimentos'";"'rua jose de alencar'";"44""";"";"'sala 141a edf ambassador'";"'Boa Vista'";"";"1740,0";"49,7";"49,7";"1969""";"''";"''";"'CONCLUIDO'"
"'2018-07-17'";"2018-07-17 00:00:00";"110000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua jose de alencar'";"44""";"";"'apto 081b edf ambassador'";"'Boa Vista'";"";"1740,0";"41,0";"41,0";"1969""";"''";"''";"'CONCLUIDO'"
"'2018-03-09'";"2018-03-09 00:00:00";"120000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua jose de alencar'";"44""";"";"'apto 084b edf ambassador'";"'Boa Vista'";"";"1740,0";"47,0";"47,0";"1969""";"''";"''";"'CONCLUIDO'"
"'2018-07-06'";"2018-07-06 00:00:00";"120000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua jose de alencar'";"44""";"";"'apto 064a edf ambassador'";"'Boa Vista'";"";"1740,0";"45,7";"45,7";"1969""";"''";"''";"'CONCLUIDO'"
"'2018-12-05'";"2018-12-05 00:00:00";"120000.00";"100.00";"'Sala > 4 Pavimentos'";"'rua jose de alencar'";"44""";"";"'sala 106a edf ambassador'";"'Boa Vista'";"";"1740,0";"45,7";"45,7";"1969""";"''";"''";"'CONCLUIDO'"
"'2018-08-15'";"2018-08-15 00:00:00";"90000.00";"100.00";"'Sala > 4 Pavimentos'";"'rua do giriquiti'";"140""";"";"'sala 0504 edf emp giriquiti'";"'Boa Vista'";"";"800,0";"51,63";"51,63";"2003""";"''";"''";"'CONCLUIDO'"
"'2018-12-27'";"2018-12-27 00:00:00";"1290000.00";"100.00";"'Loja <= 4 Pavimentos'";"'av conde da boa vista'";"605""";"";"'loja 2 edf pedro hygino'";"'Boa Vista'";"";"248,0";"94,0";"94,0";"1958""";"''";"''";"'CONCLUIDO'"
"'2018-11-19'";"2018-11-19 00:00:00";"120000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua gervasio pires'";"215""";"";"'cj 0203 edf irene'";"'Boa Vista'";"";"271,7";"43,23";"43,23";"1975""";"''";"''";"'CONCLUIDO'"
"'2018-02-20'";"2018-02-20 00:00:00";"112712.00";"100.00";"'Sala > 4 Pavimentos'";"'av conde da boa vista'";"569""";"";"'sala 1 edf rostand'";"'Boa Vista'";"";"280,0";"67,63";"67,63";"1973""";"''";"''";"'CONCLUIDO'"
"'2018-01-23'";"2018-01-23 00:00:00";"170000.00";"100.00";"'Sala > 4 Pavimentos'";"'av conde da boa vista'";"569""";"";"'sala 4 edf rostand'";"'Boa Vista'";"";"280,0";"82,88";"82,88";"1973""";"''";"''";"'CONCLUIDO'"
"'2018-02-20'";"2018-02-20 00:00:00";"106663.00";"100.00";"'Loja > 4 Pavimentos'";"'av conde da boa vista'";"569""";"";"'loja 1 edf rostand'";"'Boa Vista'";"";"280,0";"47,43";"47,43";"1973""";"''";"''";"'CONCLUIDO'"
"'2018-02-20'";"2018-02-20 00:00:00";"89404.00";"100.00";"'Loja > 4 Pavimentos'";"'av conde da boa vista'";"569""";"";"'loja 2 edf rostand'";"'Boa Vista'";"";"280,0";"39,81";"39,81";"1973""";"''";"''";"'CONCLUIDO'"
"'2018-03-09'";"2018-03-09 00:00:00";"82147.00";"100.00";"'Loja > 4 Pavimentos'";"'av conde da boa vista'";"569""";"";"'loja 3 edf rostand'";"'Boa Vista'";"";"280,0";"36,6";"36,6";"1973""";"''";"''";"'CONCLUIDO'"
"'2018-02-20'";"2018-02-20 00:00:00";"123814.00";"100.00";"'Loja > 4 Pavimentos'";"'av conde da boa vista'";"569""";"";"'loja 4 edf rostand'";"'Boa Vista'";"";"280,0";"55,0";"55,0";"1973""";"''";"''";"'CONCLUIDO'"
"'2018-02-20'";"2018-02-20 00:00:00";"82147.00";"100.00";"'Loja > 4 Pavimentos'";"'av conde da boa vista'";"569""";"";"'loja 0005 edf rostand'";"'Boa Vista'";"";"280,0";"36,6";"36,6";"1973""";"''";"''";"'CONCLUIDO'"
"'2018-01-23'";"2018-01-23 00:00:00";"231000.00";"100.00";"'Loja > 4 Pavimentos'";"'av conde da boa vista'";"569""";"";"'loja 0006 edf rostand'";"'Boa Vista'";"";"280,0";"55,0";"55,0";"1973""";"''";"''";"'CONCLUIDO'"
"'2018-01-23'";"2018-01-23 00:00:00";"72000.00";"100.00";"'Sala > 4 Pavimentos'";"'av conde da boa vista'";"569""";"";"'sala 2 edf rostand'";"'Boa Vista'";"";"280,0";"33,82";"33,82";"1973""";"''";"''";"'CONCLUIDO'"
"'2018-01-23'";"2018-01-23 00:00:00";"72000.00";"100.00";"'Sala > 4 Pavimentos'";"'av conde da boa vista'";"569""";"";"'sala 3 edf rostand'";"'Boa Vista'";"";"280,0";"33,82";"33,82";"1973""";"''";"''";"'CONCLUIDO'"
"'2018-04-17'";"2018-04-17 00:00:00";"110000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'av conde da boa vista'";"569""";"";"'apto 0803 edf rostand'";"'Boa Vista'";"";"280,0";"44,64";"44,64";"1973""";"''";"''";"'CONCLUIDO'"
"'2018-05-25'";"2018-05-25 00:00:00";"112000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'av conde da boa vista'";"331""";"";"'apto 0201 edf mamorim'";"'Boa Vista'";"";"151,04";"45,14";"45,14";"1960""";"''";"''";"'CONCLUIDO'"
"'2018-05-16'";"2018-05-16 00:00:00";"110000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'av conde da boa vista'";"311""";"";"'apto 0804 edf santa apolonia'";"'Boa Vista'";"";"271,35";"40,93";"40,93";"1963""";"''";"''";"'CONCLUIDO'"
"'2018-10-29'";"2018-10-29 00:00:00";"110000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'av conde da boa vista'";"311""";"";"'apto 0701 edf santa apolonia'";"'Boa Vista'";"";"271,35";"42,3";"42,3";"1963""";"''";"''";"'CONCLUIDO'"
"'2018-09-25'";"2018-09-25 00:00:00";"190000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'av conde da boa vista'";"311""";"";"'apto 0705 edf santa apolonia'";"'Boa Vista'";"";"271,35";"70,2";"70,2";"1963""";"''";"''";"'CONCLUIDO'"
"'2018-01-23'";"2018-01-23 00:00:00";"241080.00";"100.00";"'Loja <= 4 Pavimentos'";"'rua gervasio pires'";"282""";"";"'loja 0008'";"'Boa Vista'";"";"154,0";"82,5";"82,5";"1939""";"''";"''";"'CONCLUIDO'"
"'2018-01-23'";"2018-01-23 00:00:00";"423360.00";"100.00";"'Loja <= 4 Pavimentos'";"'rua gervasio pires'";"286""";"";"'loja 0007'";"'Boa Vista'";"";"155,55";"144,0";"144,0";"1939""";"''";"''";"'CONCLUIDO'"
"'2018-07-04'";"2018-07-04 00:00:00";"200000.00";"100.00";"'Apartamento <= 4 Pavimentos'";"'rua do progresso'";"27""";"";"'apto 4 edf adélia'";"'Boa Vista'";"";"457,96";"50,0";"50,0";"1967""";"''";"''";"'CONCLUIDO'"
"'2018-08-01'";"2018-08-01 00:00:00";"139038.54";"100.00";"'Apartamento <= 4 Pavimentos'";"'rua do giriquiti'";"155""";"";"'apto 0103 edf. jamaica'";"'Boa Vista'";"";"472,5";"59,5";"59,5";"1961""";"''";"''";"'CONCLUIDO'"
"'2018-04-23'";"2018-04-23 00:00:00";"195000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'av manoel borba'";"324""";"";"'apto 0206 edf cardenas'";"'Boa Vista'";"";"1367,5";"58,87";"58,87";"1982""";"''";"''";"'CONCLUIDO'"
"'2018-08-09'";"2018-08-09 00:00:00";"230000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'av manoel borba'";"324""";"";"'apto 0303 edf cardenas'";"'Boa Vista'";"";"1367,5";"62,2";"62,2";"1982""";"''";"''";"'CONCLUIDO'"
"'2018-03-09'";"2018-03-09 00:00:00";"106341.00";"100.00";"'Loja > 4 Pavimentos'";"'av manoel borba'";"324""";"";"'loja 0009 edf cardenas'";"'Boa Vista'";"";"1367,5";"41,47";"41,47";"1982""";"''";"''";"'CONCLUIDO'"
"'2018-05-25'";"2018-05-25 00:00:00";"190000.00";"100.00";"'Apartamento <= 4 Pavimentos'";"'av manoel borba'";"378""";"";"'apto 0206 bloco a'";"'Boa Vista'";"";"865,0";"73,0";"73,0";"1967""";"''";"''";"'CONCLUIDO'"
"'2018-12-13'";"2018-12-13 00:00:00";"175000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'av manoel borba'";"361""";"";"'apto 0701 edf daniel rodrigues'";"'Boa Vista'";"";"898,93";"95,0";"95,0";"1970""";"''";"''";"'CONCLUIDO'"
"'2018-08-01'";"2018-08-01 00:00:00";"470576.10";"100.00";"'Apartamento > 4 Pavimentos'";"'rua jose de alencar'";"264""";"";"'apto 0202 edf josé alencar'";"'Boa Vista'";"";"1347,0";"175,7";"175,7";"1957""";"''";"''";"'CONCLUIDO'"
"'2018-02-16'";"2018-02-16 00:00:00";"240000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'av manoel borba'";"23""";"";"'apto 0301 edf maciel pinheiro'";"'Boa Vista'";"";"263,5";"106,55";"106,55";"1967""";"''";"''";"'CONCLUIDO'"
"'2018-07-09'";"2018-07-09 00:00:00";"260000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua jose de alencar'";"438""";"";"'apto 0401 edf roraima'";"'Boa Vista'";"";"1227,06";"92,59";"92,59";"1989""";"''";"''";"'CONCLUIDO'"
"'2018-01-23'";"2018-01-23 00:00:00";"128000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua jose de alencar'";"456""";"";"'apto 0102 bloco b'";"'Boa Vista'";"";"1982,13";"48,89";"48,89";"1985""";"''";"''";"'CONCLUIDO'"
"'2018-05-17'";"2018-05-17 00:00:00";"190000.00";"100.00";"'Apartamento <= 4 Pavimentos'";"'rua marques amorim'";"155""";"";"'apto 0013 edf roser'";"'Boa Vista'";"";"888,0";"85,0";"85,0";"1965""";"''";"''";"'CONCLUIDO'"
"'2018-10-23'";"2018-10-23 00:00:00";"415000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua jose de alencar'";"471""";"";"'apto 402 edf firmino fernandes'";"'Boa Vista'";"";"1672,47";"114,15";"114,15";"2013""";"''";"''";"'CONCLUIDO'"
"'2018-04-19'";"2018-04-19 00:00:00";"430000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua jose de alencar'";"471""";"";"'apto 1402 edf firmino fernandes'";"'Boa Vista'";"";"1672,47";"116,73";"116,73";"2013""";"''";"''";"'CONCLUIDO'"
"'2018-07-19'";"2018-07-19 00:00:00";"430000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua jose de alencar'";"471""";"";"'apto 1403 edf firmino fernandes'";"'Boa Vista'";"";"1672,47";"116,73";"116,73";"2013""";"''";"''";"'CONCLUIDO'"
"'2018-04-13'";"2018-04-13 00:00:00";"400000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua jose de alencar'";"471""";"";"'apto 1904 edf firmino fernandes'";"'Boa Vista'";"";"1672,47";"118,61";"118,61";"2013""";"''";"''";"'CONCLUIDO'"
"'2018-06-06'";"2018-06-06 00:00:00";"380000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua jose de alencar'";"471""";"";"'apto 201 edf firmino fernandes'";"'Boa Vista'";"";"1672,47";"116,03";"116,03";"2013""";"''";"''";"'CONCLUIDO'"
"'2018-05-25'";"2018-05-25 00:00:00";"244065.93";"100.00";"'Loja <= 4 Pavimentos'";"'rua do aragao'";"113""";"";"''";"'Boa Vista'";"";"192,0";"384,0";"384,0";"1958""";"''";"''";"'CONCLUIDO'"
"'2018-06-11'";"2018-06-11 00:00:00";"226963.19";"100.00";"'Casa'";"'rua velha'";"338""";"";"''";"'Boa Vista'";"";"153,6";"105,6";"105,6";"1939""";"''";"''";"'CONCLUIDO'"
"'2018-05-30'";"2018-05-30 00:00:00";"250000.00";"100.00";"'Casa'";"'rua da gloria'";"354""";"";"''";"'Boa Vista'";"";"151,8";"140,0";"140,0";"1939""";"''";"''";"'CONCLUIDO'"
"'2018-04-23'";"2018-04-23 00:00:00";"250000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua sao geraldo'";"127""";"";"'apto 1305 edf conde de sevilha'";"'Santo Amaro'";"";"2307,6";"88,5";"88,5";"1984""";"''";"''";"'CONCLUIDO'"
"'2018-05-15'";"2018-05-15 00:00:00";"265661.00";"100.00";"'Casa'";"'rua sao geraldo'";"82""";"";"''";"'Santo Amaro'";"";"242,95";"172,25";"172,25";"1947""";"''";"''";"'CONCLUIDO'"
"'2018-05-23'";"2018-05-23 00:00:00";"250000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua da aurora'";"1071""";"";"'apto 0205 bloco a'";"'Santo Amaro'";"";"1794,0";"105,0";"105,0";"1970""";"''";"''";"'CONCLUIDO'"
"'2018-09-18'";"2018-09-18 00:00:00";"220000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua da aurora'";"1071""";"";"'apto 1404 bloco a'";"'Santo Amaro'";"";"1794,0";"105,0";"105,0";"1970""";"''";"''";"'CONCLUIDO'"
"'2018-08-09'";"2018-08-09 00:00:00";"180000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua da aurora'";"1071""";"";"'apto 1802 bloco a'";"'Santo Amaro'";"";"1794,0";"60,0";"60,0";"1970""";"''";"''";"'CONCLUIDO'"
"'2018-11-09'";"2018-11-09 00:00:00";"220000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua da aurora'";"1071""";"";"'apto 0406 bloco b'";"'Santo Amaro'";"";"1794,0";"105,0";"105,0";"1970""";"''";"''";"'CONCLUIDO'"
"'2018-09-24'";"2018-09-24 00:00:00";"382153.65";"100.00";"'Apartamento > 4 Pavimentos'";"'rua da aurora'";"1035""";"";"'apto 0202 bloco a'";"'Santo Amaro'";"";"834,6";"145,42";"145,42";"1955""";"''";"''";"'CONCLUIDO'"
"'2018-10-05'";"2018-10-05 00:00:00";"420000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua da aurora'";"1035""";"";"'apto 0192 bloco a'";"'Santo Amaro'";"";"834,6";"145,42";"145,42";"1955""";"''";"''";"'CONCLUIDO'"
"'2018-07-25'";"2018-07-25 00:00:00";"360000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua da aurora'";"999""";"";"'apto 0902 edf montreal'";"'Santo Amaro'";"";"805,54";"149,89";"149,89";"1974""";"''";"''";"'CONCLUIDO'"
"'2018-08-13'";"2018-08-13 00:00:00";"1.00";"100.00";"'Edificação Especial'";"'rua da aurora'";"885""";"";"''";"'Santo Amaro'";"";"4081,0";"15795,8";"15795,8";"2008""";"''";"''";"'CONCLUIDO'"
"'2018-11-28'";"2018-11-28 00:00:00";"172716.00";"100.00";"'Casa'";"'rua do sossego'";"144""";"";"''";"'Santo Amaro'";"";"93,59";"120,86";"120,86";"1939""";"''";"''";"'CONCLUIDO'"
"'2018-01-16'";"2018-01-16 00:00:00";"205000.00";"100.00";"'Apartamento <= 4 Pavimentos'";"'rua do sossego'";"246""";"";"'apto 0022 editifício lotus'";"'Santo Amaro'";"";"742,5";"55,0";"55,0";"1954""";"''";"''";"'CONCLUIDO'"
"'2018-11-05'";"2018-11-05 00:00:00";"537773.00";"100.00";"'Instituição Hospitalar'";"'rua do sossego'";"330""";"";"''";"'Santo Amaro'";"";"354,0";"210,0";"210,0";"1939""";"''";"''";"'CONCLUIDO'"
"'2018-08-30'";"2018-08-30 00:00:00";"671663.57";"100.00";"'Casa'";"'rua do sossego'";"350""";"";"''";"'Santo Amaro'";"";"360,0";"321,14";"321,14";"2000""";"''";"''";"'CONCLUIDO'"
"'2018-12-13'";"2018-12-13 00:00:00";"200000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua do hospicio'";"859""";"";"'apto 0014 edf libano'";"'Santo Amaro'";"";"901,0";"173,7";"173,7";"1963""";"''";"''";"'CONCLUIDO'"
"'2018-05-30'";"2018-05-30 00:00:00";"200000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua joao lira'";"143""";"";"'apto 0132 edf marajó'";"'Santo Amaro'";"";"439,0";"85,52";"85,52";"1972""";"''";"''";"'CONCLUIDO'"
"'2018-08-29'";"2018-08-29 00:00:00";"1.00";"100.00";"'Edificação Especial'";"'rua da uniao'";"583""";"";"''";"'Santo Amaro'";"";"1131,6";"1074,23";"1074,23";"1985""";"''";"''";"'CONCLUIDO'"
"'2018-04-13'";"2018-04-13 00:00:00";"340000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua da uniao'";"543""";"";"'apto 0803 edf união'";"'Santo Amaro'";"";"1028,0";"150,0";"150,0";"1956""";"''";"''";"'CONCLUIDO'"
"'2018-06-08'";"2018-06-08 00:00:00";"340000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua da uniao'";"543""";"";"'apto 0803 edf união'";"'Santo Amaro'";"";"1028,0";"150,0";"150,0";"1956""";"''";"''";"'CONCLUIDO'"
"'2018-11-29'";"2018-11-29 00:00:00";"300000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua da uniao'";"543""";"";"'apto 1004 edf união'";"'Santo Amaro'";"";"1028,0";"150,0";"150,0";"1956""";"''";"''";"'CONCLUIDO'"
"'2018-03-13'";"2018-03-13 00:00:00";"305000.00";"100.00";"'Sala <= 4 Pavimentos'";"'rua do sossego'";"335""";"";"''";"'Santo Amaro'";"";"326,8";"479,34";"479,34";"1939""";"''";"''";"'CONCLUIDO'"
"'2018-10-24'";"2018-10-24 00:00:00";"85158.84";"100.00";"'Loja > 4 Pavimentos'";"'rua mamede simoes'";"115""";"";"'loja 0011 edf alfa'";"'Santo Amaro'";"";"528,0";"24,0";"24,0";"1964""";"''";"''";"'CONCLUIDO'"
"'2018-02-06'";"2018-02-06 00:00:00";"68000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua princesa isabel'";"96""";"";"'apto 0801 edf abdon asfora'";"'Santo Amaro'";"";"256,0";"87,76";"87,76";"1956""";"''";"''";"'CONCLUIDO'"
"'2018-04-24'";"2018-04-24 00:00:00";"390000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua da aurora'";"573""";"";"'apto 1003 edf caeté'";"'Santo Amaro'";"";"1192,01";"105,49";"105,49";"1964""";"''";"''";"'CONCLUIDO'"
"'2018-01-12'";"2018-01-12 00:00:00";"220000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua da aurora'";"573""";"";"'apto 1003 edf caeté'";"'Santo Amaro'";"";"1192,01";"105,49";"105,49";"1964""";"''";"''";"'CONCLUIDO'"
"'2018-10-29'";"2018-10-29 00:00:00";"259151.73";"100.00";"'Apartamento > 4 Pavimentos'";"'rua da aurora'";"573""";"";"'apto 1202 edf caeté'";"'Santo Amaro'";"";"1192,01";"105,49";"105,49";"1964""";"''";"''";"'CONCLUIDO'"
"'2018-10-17'";"2018-10-17 00:00:00";"259151.73";"100.00";"'Apartamento > 4 Pavimentos'";"'rua da aurora'";"573""";"";"'apto 1403 edf caeté'";"'Santo Amaro'";"";"1192,01";"105,49";"105,49";"1964""";"''";"''";"'CONCLUIDO'"
"'2018-07-11'";"2018-07-11 00:00:00";"107000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua da aurora'";"573""";"";"'apto 0701 edf caeté'";"'Santo Amaro'";"";"1192,01";"150,28";"150,28";"1964""";"''";"''";"'CONCLUIDO'"
"'2018-07-13'";"2018-07-13 00:00:00";"107000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua da aurora'";"573""";"";"'apto 0701 edf caeté'";"'Santo Amaro'";"";"1192,01";"150,28";"150,28";"1964""";"''";"''";"'CONCLUIDO'"
"'2018-05-31'";"2018-05-31 00:00:00";"90000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua sete de setembro'";"464""";"";"'apto 0302 edf sete de setembro'";"'Boa Vista'";"";"420,0";"40,07";"40,07";"1970""";"''";"''";"'CONCLUIDO'"
"'2018-08-03'";"2018-08-03 00:00:00";"150000.00";"100.00";"'Apartamento <= 4 Pavimentos'";"'rua princesa isabel'";"129""";"";"'apto 0101 edf faisca'";"'Boa Vista'";"";"248,0";"78,5";"78,5";"1956""";"''";"''";"'CONCLUIDO'"
"'2018-02-21'";"2018-02-21 00:00:00";"280000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua princesa isabel'";"83""";"";"'apto 0501 edf aurora'";"'Boa Vista'";"";"260,82";"118,34";"118,34";"1971""";"''";"''";"'CONCLUIDO'"
"'2018-01-12'";"2018-01-12 00:00:00";"265000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua princesa isabel'";"83""";"";"'apto 1102 edf aurora'";"'Boa Vista'";"";"260,82";"101,24";"101,24";"1971""";"''";"''";"'CONCLUIDO'"
"'2018-06-15'";"2018-06-15 00:00:00";"291000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua sete de setembro'";"365""";"";"'apto 2201 edf queen anne'";"'Boa Vista'";"";"442,0";"116,75";"116,75";"1965""";"''";"''";"'CONCLUIDO'"
"'2018-08-10'";"2018-08-10 00:00:00";"95000.00";"100.00";"'Sala > 4 Pavimentos'";"'rua sete de setembro'";"261""";"";"'sala 1 edf joão murilo'";"'Boa Vista'";"";"312,0";"32,03";"32,03";"1964""";"''";"''";"'CONCLUIDO'"
"'2018-05-15'";"2018-05-15 00:00:00";"100000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua sete de setembro'";"238""";"";"'apto 0105 edf iran'";"'Boa Vista'";"";"687,0";"82,62";"82,62";"1957""";"''";"''";"'CONCLUIDO'"
"'2018-05-15'";"2018-05-15 00:00:00";"100000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua sete de setembro'";"238""";"";"'apto 0105 edf iran'";"'Boa Vista'";"";"687,0";"82,62";"82,62";"1957""";"''";"''";"'CONCLUIDO'"
"'2018-11-09'";"2018-11-09 00:00:00";"80000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua sete de setembro'";"238""";"";"'apto 0201 edf iran'";"'Boa Vista'";"";"687,0";"52,26";"52,26";"1957""";"''";"''";"'CONCLUIDO'"
"'2018-10-08'";"2018-10-08 00:00:00";"80000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua sete de setembro'";"238""";"";"'apto 0101 edf iran'";"'Boa Vista'";"";"687,0";"52,26";"52,26";"1957""";"''";"''";"'CONCLUIDO'"
"'2018-10-08'";"2018-10-08 00:00:00";"100000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua sete de setembro'";"238""";"";"'apto 0405 edf iran'";"'Boa Vista'";"";"687,0";"82,62";"82,62";"1957""";"''";"''";"'CONCLUIDO'"
"'2018-02-09'";"2018-02-09 00:00:00";"80000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua sete de setembro'";"238""";"";"'apto 1103 edf iran'";"'Boa Vista'";"";"687,0";"55,42";"55,42";"1957""";"''";"''";"'CONCLUIDO'"
"'2018-09-28'";"2018-09-28 00:00:00";"5805119.00";"100.00";"'Edificação Especial'";"'rua sete de setembro'";"34""";"";"''";"'Boa Vista'";"";"1270,23";"2254,88";"2254,88";"2000""";"''";"''";"'CONCLUIDO'"
"'2018-03-14'";"2018-03-14 00:00:00";"107000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua sete de setembro'";"318""";"";"'apto 0102 edf amaragi'";"'Boa Vista'";"";"286,0";"41,32";"41,32";"1963""";"''";"''";"'CONCLUIDO'"
"'2018-08-08'";"2018-08-08 00:00:00";"107000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua sete de setembro'";"318""";"";"'apto 0305 edf amaragi'";"'Boa Vista'";"";"286,0";"46,0";"46,0";"1963""";"''";"''";"'CONCLUIDO'"
"'2018-07-06'";"2018-07-06 00:00:00";"200000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua do riachuelo'";"201""";"";"'apto 0205 edf marcilio dias'";"'Boa Vista'";"";"468,0";"109,58";"109,58";"1969""";"''";"''";"'CONCLUIDO'"
"'2018-05-18'";"2018-05-18 00:00:00";"200000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua do riachuelo'";"201""";"";"'apto 0605 edf marcilio dias'";"'Boa Vista'";"";"468,0";"109,58";"109,58";"1969""";"''";"''";"'CONCLUIDO'"
"'2018-11-28'";"2018-11-28 00:00:00";"125000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua do riachuelo'";"201""";"";"'apto 0906 edf marcilio dias'";"'Boa Vista'";"";"468,0";"112,99";"112,99";"1969""";"''";"''";"'CONCLUIDO'"
"'2018-07-24'";"2018-07-24 00:00:00";"70000.00";"100.00";"'Loja > 4 Pavimentos'";"'rua do riachuelo'";"189""";"";"'sobreloja 0008 edf alm barroso'";"'Boa Vista'";"";"480,0";"52,32";"52,32";"1974""";"''";"''";"'CONCLUIDO'"
"'2018-03-15'";"2018-03-15 00:00:00";"50000.00";"100.00";"'Sala > 4 Pavimentos'";"'rua do riachuelo'";"189""";"";"'sala 0601 edf alm barroso'";"'Boa Vista'";"";"480,0";"27,6";"27,6";"1974""";"''";"''";"'CONCLUIDO'"
"'2018-03-15'";"2018-03-15 00:00:00";"50000.00";"100.00";"'Sala > 4 Pavimentos'";"'rua do riachuelo'";"189""";"";"'sala 0602 edf alm barroso'";"'Boa Vista'";"";"480,0";"24,22";"24,22";"1974""";"''";"''";"'CONCLUIDO'"
"'2018-05-31'";"2018-05-31 00:00:00";"60000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'av conde da boa vista'";"170""";"";"'apto 0202 edf sion'";"'Boa Vista'";"";"204,8";"47,55";"47,55";"1966""";"''";"''";"'CONCLUIDO'"
"'2018-03-22'";"2018-03-22 00:00:00";"60000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'av conde da boa vista'";"170""";"";"'apto 0602 edf sion'";"'Boa Vista'";"";"204,8";"47,55";"47,55";"1966""";"''";"''";"'CONCLUIDO'"
"'2018-10-08'";"2018-10-08 00:00:00";"50000.00";"100.00";"'Sala > 4 Pavimentos'";"'rua do riachuelo'";"105""";"";"'sala 0117 edf círculo católico'";"'Boa Vista'";"";"1484,9";"33,24";"33,24";"1971""";"''";"''";"'CONCLUIDO'"
